14:56:47 | _simple_eval_move | Considering move: g7g6 | Resulting eval: -5.400 | FEN: rnbqkbnr/ppppp2p/6p1/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: e7e6 | Resulting eval: -5.850 | FEN: rnbqkbnr/pppp2pp/4p3/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: d7d6 | Resulting eval: -6.300 | FEN: rnbqkbnr/ppp1p1pp/3p4/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: c7c6 | Resulting eval: -5.400 | FEN: rnbqkbnr/pp1pp1pp/2p5/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: b7b6 | Resulting eval: -5.400 | FEN: rnbqkbnr/p1ppp1pp/1p6/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: a7a6 | Resulting eval: -5.500 | FEN: rnbqkbnr/1pppp1pp/p7/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: f5f4 | Resulting eval: -5.500 | FEN: rnbqkbnr/ppppp1pp/8/8/5p2/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: h7h5 | Resulting eval: -5.750 | FEN: rnbqkbnr/ppppp1p1/8/5p1p/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: g7g5 | Resulting eval: -5.350 | FEN: rnbqkbnr/ppppp2p/8/5pp1/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: e7e5 | Resulting eval: -5.900 | FEN: rnbqkbnr/pppp2pp/8/4pp2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
14:56:47 | _simple_eval_move | Considering move: d7d5 | Resulting eval: -6.450 | FEN: rnbqkbnr/ppp1p1pp/8/3p1p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
